9.205861091613769531e+00 0.000000000000000000e+00 2.792203979492187500e+02
0.000000000000000000e+00 9.205849647521972656e+00 3.498105163574218750e+02
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
